REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
"REGION1","S01B3","SEBMSTPH3",1,2030,10.5222463668198
"REGION1","S01B3","SEBMSTPH3",1,2031,8.41816444681981
"REGION1","S01B3","SEBMSTPH3",1,2032,8.41816444681981
"REGION1","S01B3","SEBMSTPH3",1,2033,8.41816444681981
"REGION1","S01B3","SEBMSTPH3",1,2034,8.41816444681981
"REGION1","S01B3","SEBMSTPH3",1,2035,45.9696269226466
"REGION1","S01B3","SEBMSTPH3",1,2036,45.9696269226466
"REGION1","S01B3","SEBMSTPH3",1,2037,45.9696269226466
"REGION1","S01B3","SEBMSTPH3",1,2038,45.9696269226466
"REGION1","S01B3","SEBMSTPH3",1,2039,45.9696269226466
"REGION1","S01B3","SEBMSTPH3",1,2040,65.7127590072968
"REGION1","S01B3","SEBMSTPH3",1,2041,128.041025933723
"REGION1","S01B3","SEBMSTPH3",1,2042,126.988984973723
"REGION1","S01B3","SEBMSTPH3",1,2043,135.443025486581
"REGION1","S01B3","SEBMSTPH3",1,2044,135.443025486581
"REGION1","S01B3","SEBMSTPH3",1,2045,144.429966174705
"REGION1","S01B3","SEBMSTPH3",1,2046,144.429966174705
"REGION1","S01B3","SEBMSTPH3",1,2047,144.429966174705
"REGION1","S01B3","SEBMSTPH3",1,2048,144.429966174705
"REGION1","S01B3","SEBMSTPH3",1,2049,144.429966174705
"REGION1","S01B3","SEBMSTPH3",1,2050,144.429966174705
"REGION1","S01B3","SEBMSTPH3",1,2051,144.429966174705
"REGION1","S01B3","SEBMSTPH3",1,2052,144.429966174705
"REGION1","S01B3","SEBMSTPH3",1,2053,144.429966174705
"REGION1","S01B3","SEBMSTPH3",1,2054,144.429966174705
"REGION1","S01B3","SEBMSTPH3",1,2055,144.429966174705
"REGION1","S01B3","SEBMSTPH3",1,2056,144.429966174705
"REGION1","S01B3","SEBMSTPH3",1,2057,144.429966174705
"REGION1","S01B3","SEBMSTPH3",1,2058,144.429966174705
"REGION1","S01B3","SEBMSTPH3",1,2059,144.429966174705
"REGION1","S01B3","SEBMSTPH3",1,2060,137.063842687886
"REGION1","S01B3","SECO00I00",1,2016,13.1291368732787
"REGION1","S01B3","SECO00I00",1,2017,13.9427438013703
"REGION1","S01B3","SECO00I00",1,2024,1.59760156322674
"REGION1","S01B3","SECO00I00",1,2027,0.582170134198537
"REGION1","S01B3","SECO00I00",1,2028,15.6965230072657
"REGION1","S01B3","SECO00I00",1,2029,13.3296563735468
"REGION1","S01B3","SECO00I00",1,2030,4.31460811588479
"REGION1","S01B3","SECO00I00",1,2031,3.96692090720307
"REGION1","S01B3","SECO00I00",1,2032,4.37893389299493
"REGION1","S01B3","SECO00I00",1,2033,4.40222988390951
"REGION1","S01B3","SECO00I00",1,2034,4.42657045959041
"REGION1","S01B3","SECO00I00",1,2037,4.4954138475678
"REGION1","S01B3","SECO00I00",1,2040,4.52077822404965
"REGION1","S01B3","SECO00I00",1,2041,4.54363689813411
"REGION1","S01B3","SECO00I00",1,2042,4.52770930356671
"REGION1","S01B3","SECO00I00",1,2043,4.62800113876743
"REGION1","S01B3","SECO00I00",1,2044,4.61352487087781
"REGION1","S01B3","SECO00I00",1,2045,2.18638001404038
"REGION1","S01B3","SECO00I00",1,2046,0.121947658975607
"REGION1","S01B3","SECO00I00",1,2047,4.6838501604516
"REGION1","S01B3","SECO00I00",1,2049,4.23786820582022
"REGION1","S01B3","SECO00I00",1,2050,4.71451454771331
"REGION1","S01B3","SECO00I00",1,2052,4.91564410160922
"REGION1","S01B3","SECO00I00",1,2053,4.93188547479507
"REGION1","S01B3","SECO00I00",1,2054,5.06682652695558
"REGION1","S01B3","SECO00I00",1,2055,4.83099450228613
"REGION1","S01B3","SECO00I00",1,2056,5.31031754325962
"REGION1","S01B3","SECO00I00",1,2057,5.35496505655831
"REGION1","S01B3","SECO00I00",1,2058,5.17403737191979
"REGION1","S01B3","SECO00I00",1,2059,5.10718178654942
"REGION1","S01B3","SECO00I00",1,2060,5.33883801095415
"REGION1","S01B3","SECO00X00",1,2015,2.16421306747808
"REGION1","S01B3","SECO00X00",1,2016,7.82931694656639
"REGION1","S01B3","SECO00X00",1,2017,4.12345771554926
"REGION1","S01B3","SECO00X00",1,2025,4.18017017806985
"REGION1","S01B3","SECO00X00",1,2027,4.44245924834474
"REGION1","S01B3","SECO00X00",1,2029,1.96351411000859
"REGION1","S01B3","SEEL00TD0",1,2015,558.611534925909
"REGION1","S01B3","SEEL00TD0",1,2016,567.316077171638
"REGION1","S01B3","SEEL00TD0",1,2017,566.574553024814
"REGION1","S01B3","SEEL00TD0",1,2018,571.209661096391
"REGION1","S01B3","SEEL00TD0",1,2019,565.600132865071
"REGION1","S01B3","SEEL00TD0",1,2020,570.788154821618
"REGION1","S01B3","SEEL00TD0",1,2021,594.020494486855
"REGION1","S01B3","SEEL00TD0",1,2022,597.94419882622
"REGION1","S01B3","SEEL00TD0",1,2023,601.871537967902
"REGION1","S01B3","SEEL00TD0",1,2024,605.933957607665
"REGION1","S01B3","SEEL00TD0",1,2025,610.977946322783
"REGION1","S01B3","SEEL00TD0",1,2026,604.870340424597
"REGION1","S01B3","SEEL00TD0",1,2027,620.237877584851
"REGION1","S01B3","SEEL00TD0",1,2028,625.597032102033
"REGION1","S01B3","SEEL00TD0",1,2029,630.096282452009
"REGION1","S01B3","SEEL00TD0",1,2030,633.758433307761
"REGION1","S01B3","SEEL00TD0",1,2031,637.756572626973
"REGION1","S01B3","SEEL00TD0",1,2032,641.099596683529
"REGION1","S01B3","SEEL00TD0",1,2033,644.295776988326
"REGION1","S01B3","SEEL00TD0",1,2034,639.428024726829
"REGION1","S01B3","SEEL00TD0",1,2035,645.889618190536
"REGION1","S01B3","SEEL00TD0",1,2036,649.053985134693
"REGION1","S01B3","SEEL00TD0",1,2037,653.661158379451
"REGION1","S01B3","SEEL00TD0",1,2038,657.055280152487
"REGION1","S01B3","SEEL00TD0",1,2039,661.917430505228
"REGION1","S01B3","SEEL00TD0",1,2040,666.294014667679
"REGION1","S01B3","SEEL00TD0",1,2041,678.80872715825
"REGION1","S01B3","SEEL00TD0",1,2042,686.40511139786
"REGION1","S01B3","SEEL00TD0",1,2043,690.277551396136
"REGION1","S01B3","SEEL00TD0",1,2044,699.31257784529
"REGION1","S01B3","SEEL00TD0",1,2045,701.408028533024
"REGION1","S01B3","SEEL00TD0",1,2046,707.702549193054
"REGION1","S01B3","SEEL00TD0",1,2047,714.00199925006
"REGION1","S01B3","SEEL00TD0",1,2048,720.306379393884
"REGION1","S01B3","SEEL00TD0",1,2049,726.616042584884
"REGION1","S01B3","SEEL00TD0",1,2050,732.846851979894
"REGION1","S01B3","SEEL00TD0",1,2051,736.809880926526
"REGION1","S01B3","SEEL00TD0",1,2052,740.771098376968
"REGION1","S01B3","SEEL00TD0",1,2053,744.730618296976
"REGION1","S01B3","SEEL00TD0",1,2054,737.608488919822
"REGION1","S01B3","SEEL00TD0",1,2055,739.868739018014
"REGION1","S01B3","SEEL00TD0",1,2056,735.243660910847
"REGION1","S01B3","SEEL00TD0",1,2057,737.503764884606
"REGION1","S01B3","SEEL00TD0",1,2058,740.851432305699
"REGION1","S01B3","SEEL00TD0",1,2059,743.76342033969
"REGION1","S01B3","SEEL00TD0",1,2060,742.714615118641
"REGION1","S01B3","SEGO00X00",1,2024,0.0334943869371891
"REGION1","S01B3","SEGO00X00",1,2025,0.0440715617594594
"REGION1","S01B3","SEGO00X00",1,2026,0.0793288111670268
"REGION1","S01B3","SEGO00X00",1,2027,0.114586271100828
"REGION1","S01B3","SEGO00X00",1,2028,0.144378172044
"REGION1","S01B3","SEGO00X00",1,2029,0.185100980442197
"REGION1","S01B3","SEGO00X00",1,2030,0.220357808797297
"REGION1","S01B3","SEGO00X00",1,2031,0.255614637152397
"REGION1","S01B3","SEGO00X00",1,2032,0.290872518138665
"REGION1","S01B3","SEGO00X00",1,2033,0.326129346493768
"REGION1","S01B3","SEGO00X00",1,2034,0.361387227480034
"REGION1","S01B3","SEGO00X00",1,2035,0.396644055835134
"REGION1","S01B3","SEGO00X00",1,2036,0.431900884190234
"REGION1","S01B3","SEGO00X00",1,2037,0.467158765176503
"REGION1","S01B3","SEGO00X00",1,2038,0.502415593531603
"REGION1","S01B3","SEGO00X00",1,2039,0.537673474517871
"REGION1","S01B3","SEGO00X00",1,2040,0.572930302872972
"REGION1","S01B3","SEGO00X00",1,2041,0.599373450454881
"REGION1","S01B3","SEGO00X00",1,2042,0.62581659803679
"REGION1","S01B3","SEGO00X00",1,2043,0.652258692987531
"REGION1","S01B3","SEGO00X00",1,2044,0.67870184056944
"REGION1","S01B3","SEGO00X00",1,2045,0.705144988151098
"REGION1","S01B3","SEGO00X00",1,2046,0.713959721555704
"REGION1","S01B3","SEGO00X00",1,2047,0.722773402328899
"REGION1","S01B3","SEGO00X00",1,2048,0.731588135733259
"REGION1","S01B3","SEGO00X00",1,2049,0.740401816506445
"REGION1","S01B3","SEGO00X00",1,2050,0.749216549910809
"REGION1","S01B3","SEGO00X00",1,2051,0.75670917856764
"REGION1","S01B3","SEGO00X00",1,2052,0.764275491406243
"REGION1","S01B3","SEGO00X00",1,2053,0.771918646320149
"REGION1","S01B3","SEGO00X00",1,2054,0.779637590678182
"REGION1","S01B3","SEGO00X00",1,2055,0.787434429742356
"REGION1","S01B3","SEGO00X00",1,2056,0.795308110883577
"REGION1","S01B3","SEGO00X00",1,2057,0.803261791991059
"REGION1","S01B3","SEGO00X00",1,2058,0.811294420437281
"REGION1","S01B3","SEGO00X00",1,2059,0.819407048852223
"REGION1","S01B3","SEGO00X00",1,2060,0.827600729868046
"REGION1","S01B3","SEGOCVPH2",1,2024,0.00792423327580932
"REGION1","S01B3","SEGOCVPH2",1,2025,0.0104442157777334
"REGION1","S01B3","SEGOCVPH2",1,2026,0.0188313629304126
"REGION1","S01B3","SEGOCVPH2",1,2027,0.0272469595790311
"REGION1","S01B3","SEGOCVPH2",1,2028,0.0343893472286665
"REGION1","S01B3","SEGOCVPH2",1,2029,0.0441639857707772
"REGION1","S01B3","SEGOCVPH2",1,2030,0.0526655215691061
"REGION1","S01B3","SEGOCVPH2",1,2031,0.061217291494109
"REGION1","S01B3","SEGOCVPH2",1,2032,0.0698046576365604
"REGION1","S01B3","SEGOCVPH2",1,2033,0.07842701881352
"REGION1","S01B3","SEGOCVPH2",1,2034,0.0870854565232141
"REGION1","S01B3","SEGOCVPH2",1,2035,0.0957792867904304
"REGION1","S01B3","SEGOCVPH2",1,2036,0.10450917428248
"REGION1","S01B3","SEGOCVPH2",1,2037,0.113275873692194
"REGION1","S01B3","SEGOCVPH2",1,2038,0.122078574352049
"REGION1","S01B3","SEGOCVPH2",1,2039,0.130918587489407
"REGION1","S01B3","SEGOCVPH2",1,2040,0.139795016268208
"REGION1","S01B3","SEGOCVPH2",1,2041,0.146541418110153
"REGION1","S01B3","SEGOCVPH2",1,2042,0.153315024384916
"REGION1","S01B3","SEGOCVPH2",1,2043,0.160115741576399
"REGION1","S01B3","SEGOCVPH2",1,2044,0.166944252176748
"REGION1","S01B3","SEGOCVPH2",1,2045,0.173800465874709
"REGION1","S01B3","SEGOCVPH2",1,2046,0.176330760229912
"REGION1","S01B3","SEGOCVPH2",1,2047,0.178871101238359
"REGION1","S01B3","SEGOCVPH2",1,2048,0.18142207248402
"REGION1","S01B3","SEGOCVPH2",1,2049,0.183983216047166
"REGION1","S01B3","SEGOCVPH2",1,2050,0.186555118676217
"REGION1","S01B3","SEGOCVPH2",1,2051,0.18860910969894
"REGION1","S01B3","SEGOCVPH2",1,2052,0.190685594806001
"REGION1","S01B3","SEGOCVPH2",1,2053,0.192785430259051
"REGION1","S01B3","SEGOCVPH2",1,2054,0.19490842312743
"REGION1","S01B3","SEGOCVPH2",1,2055,0.197054676839436
"REGION1","S01B3","SEGOCVPH2",1,2056,0.199223981504041
"REGION1","S01B3","SEGOCVPH2",1,2057,0.20141768688154
"REGION1","S01B3","SEGOCVPH2",1,2058,0.203635602072585
"REGION1","S01B3","SEGOCVPH2",1,2059,0.205878064363713
"REGION1","S01B3","SEGOCVPH2",1,2060,0.208144888902649
"REGION1","S01B3","SEHF00I00",1,2015,14.8934644730921
"REGION1","S01B3","SEHF00I00",1,2016,15.2925425239168
"REGION1","S01B3","SEHF00I00",1,2017,12.2543065917458
"REGION1","S01B3","SEHF00I00",1,2018,12.5826568070986
"REGION1","S01B3","SEHF00I00",1,2019,5.99397622351667
"REGION1","S01B3","SEHF00I00",1,2020,5.77141183266316
"REGION1","S01B3","SEHF00I00",1,2021,17.1846815148668
"REGION1","S01B3","SEHF00I00",1,2022,17.3737095954733
"REGION1","S01B3","SEHF00I00",1,2023,17.5648210954966
"REGION1","S01B3","SEHF00I00",1,2024,17.7580347844811
"REGION1","S01B3","SEHF00I00",1,2025,17.9533694319711
"REGION1","S01B3","SEHF00I00",1,2026,13.1010232193981
"REGION1","S01B3","SEHF00I00",1,2027,18.3505142197332
"REGION1","S01B3","SEHF00I00",1,2028,18.552361899094
"REGION1","S01B3","SEHF00I00",1,2029,18.756443154226
"REGION1","S01B3","SEHF00I00",1,2030,18.962682906952
"REGION1","S01B3","SEHF00I00",1,2031,19.1714002395251
"REGION1","S01B3","SEHF00I00",1,2032,19.1755414498203
"REGION1","S01B3","SEHF00I00",1,2033,18.9496421617166
"REGION1","S01B3","SEHF00I00",1,2034,14.4581134486978
"REGION1","S01B3","SEHF00I00",1,2035,17.5393620445148
"REGION1","S01B3","SEHF00I00",1,2036,16.6504385232087
"REGION1","S01B3","SEHF00I00",1,2037,15.6629735650827
"REGION1","S01B3","SEHF00I00",1,2038,17.1708076595241
"REGION1","S01B3","SEHF00I00",1,2039,16.8578919797963
"REGION1","S01B3","SEHF00I00",1,2040,15.7751727894805
"REGION1","S01B3","SEHF00I00",1,2041,20.1240599758486
"REGION1","S01B3","SEHF00I00",1,2042,21.040182593877
"REGION1","S01B3","SEHF00I00",1,2043,18.413686225629
"REGION1","S01B3","SEHF00I00",1,2044,20.5075352363837
"REGION1","S01B3","SEHF00I00",1,2045,19.6960025209421
"REGION1","S01B3","SEHF00I00",1,2046,19.7724685891683
"REGION1","S01B3","SEHF00I00",1,2047,20.2539592768093
"REGION1","S01B3","SEHF00I00",1,2048,20.6600067299537
"REGION1","S01B3","SEHF00I00",1,2049,20.0169953008681
"REGION1","S01B3","SEHF00I00",1,2050,20.6975204849791
"REGION1","S01B3","SEHF00I00",1,2051,22.7397990162818
"REGION1","S01B3","SEHF00I00",1,2052,20.053764353729
"REGION1","S01B3","SEHF00I00",1,2053,21.9825718104756
"REGION1","S01B3","SEHF00I00",1,2054,13.4479147116197
"REGION1","S01B3","SEHF00I00",1,2055,16.1589664063587
"REGION1","S01B3","SEHF00I00",1,2056,7.87908081566221
"REGION1","S01B3","SEHF00I00",1,2057,5.2622621366375
"REGION1","S01B3","SEHF00I00",1,2058,9.65200940880265
"REGION1","S01B3","SEHF00I00",1,2059,10.5809932178973
"REGION1","S01B3","SEHF00I00",1,2060,6.20666845459322
"REGION1","S01B3","SEHYDMPH1",1,2015,17.1316719516211
"REGION1","S01B3","SEHYDMPH1",1,2016,15.1022366736178
"REGION1","S01B3","SEHYDMPH1",1,2017,12.8630253052066
"REGION1","S01B3","SEHYDMPH1",1,2018,12.1741994324231
"REGION1","S01B3","SEHYDMPH1",1,2019,12.1250706550789
"REGION1","S01B3","SEHYDMPH1",1,2020,11.8236675004983
"REGION1","S01B3","SEHYDMPH1",1,2021,11.8102802244097
"REGION1","S01B3","SEHYDMPH1",1,2022,11.6933562602317
"REGION1","S01B3","SEHYDMPH1",1,2023,11.4874953166045
"REGION1","S01B3","SEHYDMPH1",1,2024,11.3283635442301
"REGION1","S01B3","SEHYDMPH1",1,2025,11.0799411662457
"REGION1","S01B3","SEHYDMPH1",1,2026,11.0489357296441
"REGION1","S01B3","SEHYDMPH1",1,2027,10.9244088030083
"REGION1","S01B3","SEHYDMPH1",1,2028,10.8737644849749
"REGION1","S01B3","SEHYDMPH1",1,2029,10.4083671983085
"REGION1","S01B3","SEHYDMPH1",1,2030,10.215640940655
"REGION1","S01B3","SEHYDMPH1",1,2031,10.1787627838825
"REGION1","S01B3","SEHYDMPH1",1,2032,9.98142675663254
"REGION1","S01B3","SEHYDMPH1",1,2033,9.62761115321438
"REGION1","S01B3","SEHYDMPH1",1,2034,9.44852476176446
"REGION1","S01B3","SEHYDMPH1",1,2035,9.24225967395346
"REGION1","S01B3","SEHYDMPH1",1,2036,9.10384029099922
"REGION1","S01B3","SEHYDMPH1",1,2037,8.93574156954658
"REGION1","S01B3","SEHYDMPH1",1,2038,8.43245576564818
"REGION1","S01B3","SEHYDMPH1",1,2039,8.04915026631778
"REGION1","S01B3","SEHYDMPH1",1,2040,7.8973436072749
"REGION1","S01B3","SEHYDMPH1",1,2041,7.59701396068258
"REGION1","S01B3","SEHYDMPH1",1,2042,6.8560408586821
"REGION1","S01B3","SEHYDMPH1",1,2043,6.72032418995707
"REGION1","S01B3","SEHYDMPH1",1,2044,6.47423827053523
"REGION1","S01B3","SEHYDMPH1",1,2045,6.47423827053523
"REGION1","S01B3","SEHYDMPH1",1,2046,6.40667041480483
"REGION1","S01B3","SEHYDMPH1",1,2047,6.40667041480483
"REGION1","S01B3","SEHYDMPH1",1,2048,6.39656681020963
"REGION1","S01B3","SEHYDMPH1",1,2049,6.31194912172483
"REGION1","S01B3","SEHYDMPH1",1,2050,6.29654112471715
"REGION1","S01B3","SEHYDMPH1",1,2051,6.29654112471715
"REGION1","S01B3","SEHYDMPH1",1,2052,6.03031114363363
"REGION1","S01B3","SEHYDMPH1",1,2053,6.01641868731523
"REGION1","S01B3","SEHYDMPH1",1,2054,6.01641868731523
"REGION1","S01B3","SEHYDMPH1",1,2055,5.78656168277443
"REGION1","S01B3","SEHYDMPH1",1,2056,5.77847879909827
"REGION1","S01B3","SEHYDMPH1",1,2057,5.70282805969171
"REGION1","S01B3","SEHYDMPH1",1,2058,5.54844498147706
"REGION1","S01B3","SEHYDMPH1",1,2059,5.18677382548613
"REGION1","S01B3","SEHYDMPH1",1,2060,5.08029446255846
"REGION1","S01B3","SEHYDMPH2",1,2015,126.053581290175
"REGION1","S01B3","SEHYDMPH2",1,2016,125.120260815693
"REGION1","S01B3","SEHYDMPH2",1,2017,124.798208419221
"REGION1","S01B3","SEHYDMPH2",1,2018,119.586011398672
"REGION1","S01B3","SEHYDMPH2",1,2019,118.449355881712
"REGION1","S01B3","SEHYDMPH2",1,2020,118.323060824272
"REGION1","S01B3","SEHYDMPH2",1,2021,117.754733065792
"REGION1","S01B3","SEHYDMPH2",1,2022,116.479152985648
"REGION1","S01B3","SEHYDMPH2",1,2023,116.479152985648
"REGION1","S01B3","SEHYDMPH2",1,2024,113.67540271048
"REGION1","S01B3","SEHYDMPH2",1,2025,113.67540271048
"REGION1","S01B3","SEHYDMPH2",1,2026,113.32809130252
"REGION1","S01B3","SEHYDMPH2",1,2027,112.98077989456
"REGION1","S01B3","SEHYDMPH2",1,2028,112.98077989456
"REGION1","S01B3","SEHYDMPH2",1,2029,110.011583094146
"REGION1","S01B3","SEHYDMPH2",1,2030,109.617542514933
"REGION1","S01B3","SEHYDMPH2",1,2031,108.291697001928
"REGION1","S01B3","SEHYDMPH2",1,2032,105.47658017159
"REGION1","S01B3","SEHYDMPH2",1,2033,100.086307120051
"REGION1","S01B3","SEHYDMPH2",1,2034,96.9832375587504
"REGION1","S01B3","SEHYDMPH2",1,2035,90.878765957388
"REGION1","S01B3","SEHYDMPH2",1,2036,87.402494501352
"REGION1","S01B3","SEHYDMPH2",1,2037,81.1275245724456
"REGION1","S01B3","SEHYDMPH2",1,2038,77.22942762456
"REGION1","S01B3","SEHYDMPH2",1,2039,74.7439408941408
"REGION1","S01B3","SEHYDMPH2",1,2040,72.8116265153088
"REGION1","S01B3","SEHYDMPH2",1,2041,65.7630993595824
"REGION1","S01B3","SEHYDMPH2",1,2042,62.8911497533968
"REGION1","S01B3","SEHYDMPH2",1,2043,58.6855243406448
"REGION1","S01B3","SEHYDMPH2",1,2044,52.0853446388304
"REGION1","S01B3","SEHYDMPH2",1,2045,50.3677318576464
"REGION1","S01B3","SEHYDMPH2",1,2046,48.3874253569872
"REGION1","S01B3","SEHYDMPH2",1,2047,46.9350321964272
"REGION1","S01B3","SEHYDMPH2",1,2048,42.0461505229248
"REGION1","S01B3","SEHYDMPH2",1,2049,40.1864558021208
"REGION1","S01B3","SEHYDMPH2",1,2050,37.8499972394808
"REGION1","S01B3","SEHYDMPH2",1,2051,35.2356895504728
"REGION1","S01B3","SEHYDMPH2",1,2052,34.7305093207128
"REGION1","S01B3","SEHYDMPH2",1,2053,30.5122544022168
"REGION1","S01B3","SEHYDMPH2",1,2054,26.5289082905592
"REGION1","S01B3","SEHYDMPH2",1,2055,21.3697551941352
"REGION1","S01B3","SEHYDMPH2",1,2056,17.0807750434728
"REGION1","S01B3","SEHYDMPH2",1,2057,16.7524078941288
"REGION1","S01B3","SEHYDMPH2",1,2058,15.6536408944008
"REGION1","S01B3","SEHYDMPH2",1,2059,14.6559099406248
"REGION1","S01B3","SEHYDMPH2",1,2060,13.7971035500328
"REGION1","S01B3","SEHYDMPH3",1,2015,63.0565962786432
"REGION1","S01B3","SEHYDMPH3",1,2016,63.0565962786432
"REGION1","S01B3","SEHYDMPH3",1,2017,63.0565962786432
"REGION1","S01B3","SEHYDMPH3",1,2018,63.0565962786432
"REGION1","S01B3","SEHYDMPH3",1,2019,63.0565962786432
"REGION1","S01B3","SEHYDMPH3",1,2020,63.0565962786432
"REGION1","S01B3","SEHYDMPH3",1,2021,63.0565962786432
"REGION1","S01B3","SEHYDMPH3",1,2022,63.0565962786432
"REGION1","S01B3","SEHYDMPH3",1,2023,63.0565962786432
"REGION1","S01B3","SEHYDMPH3",1,2024,61.5663146008512
"REGION1","S01B3","SEHYDMPH3",1,2025,61.5663146008512
"REGION1","S01B3","SEHYDMPH3",1,2026,61.5663146008512
"REGION1","S01B3","SEHYDMPH3",1,2027,61.5663146008512
"REGION1","S01B3","SEHYDMPH3",1,2028,61.5663146008512
"REGION1","S01B3","SEHYDMPH3",1,2029,61.5663146008512
"REGION1","S01B3","SEHYDMPH3",1,2030,99.1164117392484
"REGION1","S01B3","SEHYDMPH3",1,2031,101.432877743293
"REGION1","S01B3","SEHYDMPH3",1,2032,105.399963450865
"REGION1","S01B3","SEHYDMPH3",1,2033,112.098684955808
"REGION1","S01B3","SEHYDMPH3",1,2034,116.335473758544
"REGION1","S01B3","SEHYDMPH3",1,2035,123.600843297702
"REGION1","S01B3","SEHYDMPH3",1,2036,127.686526539281
"REGION1","S01B3","SEHYDMPH3",1,2037,134.122471063894
"REGION1","S01B3","SEHYDMPH3",1,2038,138.516729689932
"REGION1","S01B3","SEHYDMPH3",1,2039,137.538430246864
"REGION1","S01B3","SEHYDMPH3",1,2040,143.454504190346
"REGION1","S01B3","SEHYDMPH3",1,2041,152.212156858967
"REGION1","S01B3","SEHYDMPH3",1,2042,152.212156858967
"REGION1","S01B3","SEHYDMPH3",1,2043,162.985794412671
"REGION1","S01B3","SEHYDMPH3",1,2044,161.621807792319
"REGION1","S01B3","SEHYDMPH3",1,2045,174.368155063415
"REGION1","S01B3","SEHYDMPH3",1,2046,177.832839927571
"REGION1","S01B3","SEHYDMPH3",1,2047,180.702043595898
"REGION1","S01B3","SEHYDMPH3",1,2048,187.017839381763
"REGION1","S01B3","SEHYDMPH3",1,2049,190.378962298819
"REGION1","S01B3","SEHYDMPH3",1,2050,194.147639366233
"REGION1","S01B3","SEHYDMPH3",1,2051,197.974829463524
"REGION1","S01B3","SEHYDMPH3",1,2052,199.966246208397
"REGION1","S01B3","SEHYDMPH3",1,2053,205.423743211551
"REGION1","S01B3","SEHYDMPH3",1,2054,208.483815033229
"REGION1","S01B3","SEHYDMPH3",1,2055,217.265499510934
"REGION1","S01B3","SEHYDMPH3",1,2056,226.253134745952
"REGION1","S01B3","SEHYDMPH3",1,2057,227.656311270601
"REGION1","S01B3","SEHYDMPH3",1,2058,225.821218475203
"REGION1","S01B3","SEHYDMPH3",1,2059,225.821218475203
"REGION1","S01B3","SEHYDMPH3",1,2060,234.255669043919
"REGION1","S01B3","SEHYDSPH2",1,2015,2.932848
"REGION1","S01B3","SEHYDSPH2",1,2016,2.932848
"REGION1","S01B3","SEHYDSPH2",1,2017,2.932848
"REGION1","S01B3","SEHYDSPH2",1,2018,2.932848
"REGION1","S01B3","SEHYDSPH2",1,2019,2.932848
"REGION1","S01B3","SEHYDSPH2",1,2020,2.932848
"REGION1","S01B3","SEHYDSPH2",1,2021,2.932848
"REGION1","S01B3","SEHYDSPH2",1,2022,2.932848
"REGION1","S01B3","SEHYDSPH2",1,2023,2.932848
"REGION1","S01B3","SEHYDSPH2",1,2024,2.932848
"REGION1","S01B3","SEHYDSPH2",1,2025,2.932848
"REGION1","S01B3","SEHYDSPH2",1,2026,2.932848
"REGION1","S01B3","SEHYDSPH2",1,2027,2.932848
"REGION1","S01B3","SEHYDSPH2",1,2028,2.932848
"REGION1","S01B3","SEHYDSPH2",1,2029,2.932848
"REGION1","S01B3","SEHYDSPH2",1,2030,2.932848
"REGION1","S01B3","SEHYDSPH2",1,2031,2.932848
"REGION1","S01B3","SEHYDSPH2",1,2032,2.932848
"REGION1","S01B3","SEHYDSPH2",1,2033,2.932848
"REGION1","S01B3","SEHYDSPH2",1,2034,2.932848
"REGION1","S01B3","SEHYDSPH2",1,2035,2.932848
"REGION1","S01B3","SEHYDSPH2",1,2036,1.73448
"REGION1","S01B3","SEHYDSPH2",1,2037,1.73448
"REGION1","S01B3","SEHYDSPH2",1,2038,1.73448
